"ROUTE","MP_BEG","MP_END","DIST","URBAN","FUNCLASS","SPEEDLIM","LN_THRU_WIDTH","LN_TOTAL","LN_THRU","LN_LTURN","LN_RTURN","LN_TWOWAY","LN_TWMED","LN_ACCEL","LN_DECEL","LN_PASS","LN_AUX","LN_HOV","LN_TRAN","LN_BIKE","LN_GRAVEL","LN_OTHER","LN_LSHLDR","LN_RSHLDR","LN_ISLPNT","LN_ISLRDS","YEAR","AADT","SUTRK","CUTRK","CRASH_ALL","CRASH_K","CRASH_A","CRASH_B","CRASH_C","CRASH_O","CRASH_ONEVEH","CRASH_SEATBELT","CRASH_PED","CRASH_BIKE"
"0040P",141.835,142.054,0.218999999999994,TRUE,"Other Principal Arterial",50,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,8500,0.283401031,0.152325648,1,0,0,0,0,1,0,0,0,0
"0040P",142.054,142.227,0.173000000000002,TRUE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,8500,0.283401031,0.152325648,1,0,0,0,0,1,0,0,0,0
"0040P",142.227,142.303,0.0759999999999934,TRUE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,8500,0.283401031,0.152325648,1,0,0,0,0,1,0,0,0,0
"0040P",142.303,142.521,0.217999999999989,TRUE,"Other Principal Arterial",45,12,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,8500,0.283401031,0.152325648,2,0,0,1,0,1,0,0,0,0
"0040P",142.521,142.656,0.135000000000019,TRUE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,8500,0.283401031,0.152325648,1,0,0,0,0,1,0,0,0,0
"0040P",142.656,142.771,0.114999999999981,TRUE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,8500,0.283401031,0.152325648,0,0,0,0,0,0,0,0,0,0
"0040P",142.771,142.818,0.0470000000000255,TRUE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,8500,0.283401031,0.152325648,0,0,0,0,0,0,0,0,0,0
"0040P",142.818,142.908,0.089999999999975,TRUE,"Other Principal Arterial",45,12,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,25000,0.254002061,0.136451295,1,0,0,0,0,1,1,0,0,0
"0040P",142.908,143.018,0.110000000000014,TRUE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,25000,0.254002061,0.136451295,1,0,0,0,0,1,1,0,0,0
"0040P",143.018,143.12,0.102000000000004,TRUE,"Other Principal Arterial",45,12,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,25000,0.254002061,0.136451295,0,0,0,0,0,0,0,0,0,0
"0040P",143.12,143.379,0.258999999999986,TRUE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,25000,0.254002061,0.136451295,6,0,0,0,0,6,0,1,0,0
"0040P",143.379,143.529,0.150000000000006,TRUE,"Other Principal Arterial",35,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,25000,0.254002061,0.136451295,0,0,0,0,0,0,0,0,0,0
"0040P",143.529,143.596,0.0670000000000073,TRUE,"Other Principal Arterial",35,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,25000,0.254002061,0.136451295,1,0,0,0,0,1,0,0,0,0
"0040P",143.596,143.605,0.00899999999998613,TRUE,"Other Principal Arterial",35,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,25000,0.254002061,0.136451295,0,0,0,0,0,0,0,0,0,0
"0040P",143.605,143.696,0.0910000000000082,TRUE,"Other Principal Arterial",35,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,25000,0.254002061,0.136451295,3,0,0,1,0,2,0,0,0,0
"0040P",143.696,143.787,0.0910000000000082,TRUE,"Other Principal Arterial",35,16,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,25000,0.254002061,0.136451295,1,0,0,0,0,1,0,0,0,0
"0040P",143.787,143.871,0.0840000000000032,TRUE,"Other Principal Arterial",35,16,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,25000,0.254002061,0.136451295,1,0,0,0,1,0,0,0,0,0
"0040P",143.871,143.954,0.0829999999999984,TRUE,"Other Principal Arterial",35,16,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,25000,0.254002061,0.136451295,0,0,0,0,0,0,0,0,0,0
"0040P",143.954,144.091,0.137,TRUE,"Other Principal Arterial",30,15,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,25000,0.254002061,0.136451295,0,0,0,0,0,0,0,0,0,0
"0040P",144.091,144.188,0.09699999999998,TRUE,"Other Principal Arterial",30,15,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,25000,0.254002061,0.136451295,2,0,0,0,0,2,0,0,0,0
"0040P",144.188,144.285,0.0970000000000084,TRUE,"Other Principal Arterial",30,15,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,25000,0.254002061,0.136451295,0,0,0,0,0,0,0,0,0,0
"0040P",144.285,144.383,0.0980000000000132,TRUE,"Other Principal Arterial",30,15,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,25000,0.254002061,0.136451295,0,0,0,0,0,0,0,0,0,0
"0040P",144.383,144.48,0.09699999999998,TRUE,"Other Principal Arterial",30,15,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,25000,0.254002061,0.136451295,0,0,0,0,0,0,0,0,0,0
"0040P",144.48,144.524,0.0440000000000111,TRUE,"Other Principal Arterial",30,15,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,25000,0.254002061,0.136451295,1,0,0,0,0,1,0,0,0,0
"0040P",144.524,144.576,0.0519999999999925,TRUE,"Other Principal Arterial",30,15,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,25000,0.254002061,0.136451295,0,0,0,0,0,0,0,0,0,0
"0040P",144.576,144.669,0.0930000000000177,TRUE,"Other Principal Arterial",30,15,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,25000,0.254002061,0.136451295,1,0,0,0,0,1,1,0,0,0
"0040P",144.669,144.783,0.113999999999976,TRUE,"Other Principal Arterial",30,15,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,15000,0.190861828,0.181163767,2,0,0,0,1,1,2,0,1,0
"0040P",145.121,145.183,0.0619999999999834,TRUE,"Other Principal Arterial",35,15,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,15000,0.190861828,0.181163767,0,0,0,0,0,0,0,0,0,0
"0040P",145.183,145.305,0.122000000000014,TRUE,"Other Principal Arterial",35,15,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,15000,0.190861828,0.181163767,1,0,0,0,0,1,0,0,0,0
"0040P",145.305,145.332,0.0269999999999868,TRUE,"Other Principal Arterial",35,15,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,15000,0.190861828,0.181163767,0,0,0,0,0,0,0,0,0,0
"0040P",145.332,145.382,0.0500000000000114,TRUE,"Other Principal Arterial",35,15,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,15000,0.190861828,0.181163767,0,0,0,0,0,0,0,0,0,0
"0040P",145.382,145.667,0.284999999999997,TRUE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,15000,0.190861828,0.181163767,1,0,0,0,0,1,0,0,0,0
"0040P",145.667,145.873,0.205999999999989,TRUE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,15000,0.190861828,0.181163767,1,0,0,1,0,0,0,0,0,0
"0040P",145.873,146.097,0.224000000000018,TRUE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,15000,0.190861828,0.181163767,0,0,0,0,0,0,0,0,0,0
"0040P",146.097,146.4,0.302999999999997,TRUE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,16000,0.187816711,0.150070835,0,0,0,0,0,0,0,0,0,0
"0040P",146.4,146.509,0.10899999999998,TRUE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,16000,0.187816711,0.150070835,0,0,0,0,0,0,0,0,0,0
"0040P",146.509,146.709,0.200000000000017,TRUE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,16000,0.187816711,0.150070835,0,0,0,0,0,0,0,0,0,0
"0040P",146.709,146.901,0.192000000000007,TRUE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,16000,0.187816711,0.150070835,0,0,0,0,0,0,0,0,0,0
"0040P",146.901,147.076,0.174999999999983,TRUE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,16000,0.187816711,0.150070835,0,0,0,0,0,0,0,0,0,0
"0040P",147.076,147.155,0.0790000000000077,TRUE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,16000,0.187816711,0.150070835,1,0,0,0,0,1,1,0,0,0
"0040P",147.155,147.278,0.12299999999999,TRUE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,16000,0.187816711,0.150070835,0,0,0,0,0,0,0,0,0,0
"0040P",147.278,147.411,0.13300000000001,TRUE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,16000,0.187816711,0.150070835,0,0,0,0,0,0,0,0,0,0
"0040P",147.411,147.649,0.238,TRUE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,16000,0.187816711,0.150070835,1,0,0,0,0,1,0,0,0,0
"0040P",147.649,147.906,0.257000000000005,TRUE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,16000,0.187816711,0.150070835,1,0,0,0,0,1,1,0,0,0
"0040P",147.906,148.242,0.335999999999984,TRUE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,16000,0.187816711,0.150070835,0,0,0,0,0,0,0,0,0,0
"0040P",148.242,148.296,0.054000000000002,FALSE,"Other Principal Arterial",45,12,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,16000,0.187816711,0.150070835,0,0,0,0,0,0,0,0,0,0
"0040P",148.482,148.548,0.0660000000000025,FALSE,"Other Principal Arterial",45,12,5,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,16000,0.187816711,0.150070835,0,0,0,0,0,0,0,0,0,0
"0040P",148.548,148.664,0.115999999999985,FALSE,"Other Principal Arterial",45,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,16000,0.187816711,0.150070835,0,0,0,0,0,0,0,0,0,0
"0040P",148.664,148.734,0.0700000000000216,FALSE,"Other Principal Arterial",45,12,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,6500,0.184796006,0.119227174,0,0,0,0,0,0,0,0,0,0
"0040P",148.734,149.054,0.319999999999993,FALSE,"Other Principal Arterial",45,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,6500,0.184796006,0.119227174,1,0,0,0,0,1,1,0,0,0
"0040P",149.054,149.388,0.334000000000003,FALSE,"Other Principal Arterial",45,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,6500,0.184796006,0.119227174,0,0,0,0,0,0,0,0,0,0
"0040P",149.388,149.53,0.141999999999996,FALSE,"Other Principal Arterial",55,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,6500,0.184796006,0.119227174,1,0,0,0,0,1,1,0,0,0
"0040P",149.53,149.739,0.209000000000003,FALSE,"Other Principal Arterial",55,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,6500,0.184796006,0.119227174,0,0,0,0,0,0,0,0,0,0
"0040P",149.739,150.303,0.563999999999993,FALSE,"Other Principal Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3500,0.181799422,0.088629798,2,0,0,0,0,2,2,0,0,0
"0040P",150.303,150.786,0.483000000000004,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3500,0.181799422,0.088629798,3,0,0,0,1,2,3,1,0,0
"0040P",150.786,150.94462347,0.158623470000009,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3500,0.181799422,0.088629798,0,0,0,0,0,0,0,0,0,0
"0040P",150.94462347,151.85,0.905376529999984,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3500,0.181799422,0.088629798,3,0,0,0,0,3,3,0,0,0
"0040P",151.85,152.557,0.706999999999994,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3500,0.181799422,0.088629798,2,0,0,0,1,1,2,0,0,0
"0040P",152.557,152.733,0.176000000000016,FALSE,"Other Principal Arterial",65,12,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2017,3500,0.181799422,0.088629798,0,0,0,0,0,0,0,0,0,0
"0040P",152.733,154.323,1.59,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3500,0.181799422,0.088629798,3,0,0,0,0,3,3,0,0,0
"0040P",154.323,155.048,0.724999999999994,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3500,0.181799422,0.088629798,3,0,0,0,0,3,3,0,0,0
"0040P",155.048,155.344,0.295999999999992,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3500,0.181799422,0.088629798,0,0,0,0,0,0,0,0,0,0
"0040P",155.344,156.103,0.759000000000015,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3500,0.181799422,0.088629798,1,0,0,0,0,1,1,0,0,0
"0040P",156.103,156.606,0.502999999999986,FALSE,"Other Principal Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3500,0.181799422,0.088629798,1,0,0,0,0,1,1,0,0,0
"0040P",156.606,157.109,0.503000000000014,FALSE,"Other Principal Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3500,0.181799422,0.088629798,1,0,0,0,0,1,1,0,0,0
"0040P",157.109,157.611,0.501999999999981,FALSE,"Other Principal Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3600,0.439712058,0.221755649,0,0,0,0,0,0,0,0,0,0
"0040P",157.611,157.862,0.251000000000005,FALSE,"Other Principal Arterial",50,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3600,0.439712058,0.221755649,0,0,0,0,0,0,0,0,0,0
"0040P",157.862,158.961,1.09900000000002,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3600,0.439712058,0.221755649,1,0,0,0,0,1,1,0,0,0
"0040P",158.961,159.024,0.0629999999999882,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3600,0.439712058,0.221755649,0,0,0,0,0,0,0,0,0,0
"0040P",159.024,161.577,2.553,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3600,0.439712058,0.221755649,0,0,0,0,0,0,0,0,0,0
"0040P",161.577,162.379,0.801999999999992,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3600,0.439712058,0.221755649,0,0,0,0,0,0,0,0,0,0
"0040P",162.379,162.65,0.271000000000015,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3600,0.439712058,0.221755649,0,0,0,0,0,0,0,0,0,0
"0040P",162.65,162.952,0.301999999999992,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3600,0.439712058,0.221755649,0,0,0,0,0,0,0,0,0,0
"0040P",162.952,164.19,1.238,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3600,0.439712058,0.221755649,0,0,0,0,0,0,0,0,0,0
"0040P",164.19,164.464,0.274000000000001,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3600,0.439712058,0.221755649,0,0,0,0,0,0,0,0,0,0
"0040P",164.464,164.685,0.221000000000004,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3600,0.439712058,0.221755649,0,0,0,0,0,0,0,0,0,0
"0040P",164.685,165.386,0.700999999999993,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3600,0.439712058,0.221755649,0,0,0,0,0,0,0,0,0,0
"0040P",165.386,165.555,0.169000000000011,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3600,0.439712058,0.221755649,0,0,0,0,0,0,0,0,0,0
"0040P",165.555,166.619,1.06399999999999,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3600,0.439712058,0.221755649,1,0,0,0,0,1,1,0,0,0
"0040P",166.619,166.926,0.306999999999988,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3600,0.439712058,0.221755649,0,0,0,0,0,0,0,0,0,0
"0040P",166.926,167.347,0.421000000000021,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3600,0.439712058,0.221755649,0,0,0,0,0,0,0,0,0,0
"0040P",167.347,167.649,0.301999999999992,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3600,0.439712058,0.221755649,0,0,0,0,0,0,0,0,0,0
"0040P",167.649,168.546,0.896999999999991,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3600,0.439712058,0.221755649,1,0,0,0,0,1,1,0,0,0
"0040P",168.546,168.66,0.114000000000004,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3600,0.439712058,0.221755649,0,0,0,0,0,0,0,0,0,0
"0040P",168.66,169.72,1.06,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3600,0.439712058,0.221755649,0,0,0,0,0,0,0,0,0,0
"0040P",169.72,170.991,1.27100000000002,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3100,0.181799422,0.120179622,0,0,0,0,0,0,0,0,0,0
"0040P",170.991,171.19,0.198999999999984,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3100,0.181799422,0.120179622,0,0,0,0,0,0,0,0,0,0
"0040P",171.19,172.184,0.994,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3100,0.181799422,0.120179622,0,0,0,0,0,0,0,0,0,0
"0040P",172.184,173.562,1.37800000000001,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3100,0.181799422,0.120179622,0,0,0,0,0,0,0,0,0,0
"0040P",173.562,173.925,0.363,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3100,0.181799422,0.120179622,0,0,0,0,0,0,0,0,0,0
"0040P",173.925,174.624,0.698999999999984,FALSE,"Other Principal Arterial",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,3100,0.181799422,0.120179622,0,0,0,0,0,0,0,0,0,0
"0042P",0,0.013,0.013,FALSE,"Major Collector",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,250,0.133540373,0.304347826,0,0,0,0,0,0,0,0,0,0
"0042P",0.013,0.78,0.767,FALSE,"Major Collector",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,250,0.133540373,0.304347826,0,0,0,0,0,0,0,0,0,0
"0042P",0.78,2.158,1.378,FALSE,"Major Collector",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,250,0.133540373,0.304347826,1,0,0,0,0,1,1,0,0,0
"0042P",2.158,2.961,0.803,FALSE,"Major Collector",65,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2017,250,0.133540373,0.304347826,1,0,0,1,0,0,1,0,0,0
"0042P",2.961,3.459,0.498,FALSE,"Major Collector",65,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2017,250,0.133540373,0.304347826,0,0,0,0,0,0,0,0,0,0
"0042P",3.459,3.966,0.507,FALSE,"Major Collector",65,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2017,250,0.133540373,0.304347826,0,0,0,0,0,0,0,0,0,0
"0042P",3.966,4.486,0.52,FALSE,"Major Collector",65,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2017,250,0.133540373,0.304347826,0,0,0,0,0,0,0,0,0,0
"0042P",4.486,5.934,1.448,FALSE,"Major Collector",65,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2017,250,0.133540373,0.304347826,0,0,0,0,0,0,0,0,0,0
"0042P",5.934,6.497,0.563,FALSE,"Major Collector",65,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2017,250,0.133540373,0.304347826,0,0,0,0,0,0,0,0,0,0
"0042P",6.497,7.39,0.893,FALSE,"Major Collector",65,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2017,250,0.133540373,0.304347826,0,0,0,0,0,0,0,0,0,0
"0043P",0,0.599,0.599,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1200,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",0.599,0.93765222,0.33865222,FALSE,"Minor Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1200,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",0.93765222,1.566,0.62834778,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1200,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",1.566,1.91,0.344,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1200,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",1.91,1.986,0.0760000000000001,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1200,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",1.986,2.222,0.236,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1200,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",2.222,2.795,0.573,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1200,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",2.795,3.935,1.14,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1200,0.209991985,0.181672455,1,0,0,0,1,0,1,0,0,0
"0043P",3.935,4.127,0.192,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1200,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",4.127,4.613,0.486000000000001,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1200,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",4.613,4.678,0.0649999999999995,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1200,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",4.678,5.22,0.542,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1200,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",5.22,5.498,0.278,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1200,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",5.498,5.968,0.47,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1200,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",5.968,5.997,0.0289999999999999,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1200,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",5.997,6.062,0.0650000000000004,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1200,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",6.062,6.23,0.168,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,1200,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
